web-scraper-order,web-scraper-start-url,Pagination,Title,Comment Pagination,Comment,Comment Link,Comment Link-href
"1679813376-75","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1069316/chapter-12-boneanza","Chapter 12 - Boneanza","","<p>Can it? Sounds a bit dangerous to play with souls like this  (　ﾟдﾟ) Besides then I'd personally take [Angel's soul] instead</p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1069316?comment=7647512#comment-7647512"
"1679813466-76","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1069815/chapter-13-dogs-life","Chapter 13 - Dog’s life","","<p><em>If only I had a lighter ( ; ω ; )</em></p>","3 months  ago","https://www.royalroad.com/fiction/chapter/1069815?comment=7612620#comment-7612620"
"1679813466-77","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1069815/chapter-13-dogs-life","Chapter 13 - Dog’s life","","<p>This is how most skills work yes, who knows what could happen (๑&gt;؂•̀๑)</p>
<p>The most I can say is that [Reunite the Blessed] is a skill unlocked at level 120. (⌐■_■)</p>","3 months  ago","https://www.royalroad.com/fiction/chapter/1069815?comment=7612604#comment-7612604"
"1679813466-78","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1069815/chapter-13-dogs-life","Chapter 13 - Dog’s life","","<p>Who knows, either that or you start shedding your old skin like a snake  (；・∀・)</p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1069815?comment=7638671#comment-7638671"
"1679813466-79","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1069815/chapter-13-dogs-life","Chapter 13 - Dog’s life","","<p>Maybe a [Snekomancer] could (⌐■_■)</p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1069815?comment=7638761#comment-7638761"
"1679813466-80","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1069815/chapter-13-dogs-life","Chapter 13 - Dog’s life","","<p>Exactly because she didn't know that it could even be a possibility that they might be able to track it, she didn't take precautions about it.</p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1069815?comment=7856147#comment-7856147"
"1679813466-81","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1069815/chapter-13-dogs-life","Chapter 13 - Dog’s life","","<p>Maybe later when she's more familiar with magic for sure, but you have to remember at that point she was still mind blown by the orphanage healer's basic healing magic a few weeks ago. The concept of a magic/gps tracker is very obvious for us but it really isn't for her.</p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1069815?comment=7856198#comment-7856198"
"1679813610-82","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1069961/chapter-14-money-making","Chapter 14 - Money Making","","<p>૮⸝⸝&gt; ̫ &lt;⸝⸝ ა</p>","3 months  ago","https://www.royalroad.com/fiction/chapter/1069961?comment=7613475#comment-7613475"
"1679813610-83","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1069961/chapter-14-money-making","Chapter 14 - Money Making","","<p>Well, she is on the cover and the banner, maybe there will be more coming later, if a chapter feels like the right place for one ૮⸝⸝&gt; ̫ &lt;⸝⸝ ა</p>","3 months  ago","https://www.royalroad.com/fiction/chapter/1069961?comment=7620170#comment-7620170"
"1679813610-84","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1069961/chapter-14-money-making","Chapter 14 - Money Making","","<p>Maybe she could guess that it's possible, after all, what isn't with enough magic.</p>
<p>But gps tracking isn't the most widely known thing in fantasy land for sure ٩(๑´3｀๑)۶</p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1069961?comment=7632186#comment-7632186"
"1679813610-85","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1069961/chapter-14-money-making","Chapter 14 - Money Making","","<p>Humans are complex creatures, aren't they  (╭ರ_•́) Besides, the fact that she doesn't share our modern common sense is something I feel like some people tend to forget. It all makes sense in her head, and it's fine if you can't always understand her choices, sometimes I don't even understand my own ( ⌐■ _ ■)</p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1069961?comment=7655073#comment-7655073"
"1679813610-86","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1069961/chapter-14-money-making","Chapter 14 - Money Making","","<p>She's being very forgiving in her thoughts, the [Basic Rock] really had more in common with a [Jolly Boulder] <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Gentleman001-min-AABA64k8Xgw=.png""></p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1069961?comment=7727242#comment-7727242"
"1679813699-87","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1070089/chapter-15-money-wasting","Chapter 15 - Money Wasting","","<p>Glad you like it! Though I must say I'll have to slow down before I burn myself out, still, I'll try to always post one chapter a day ‘٩(๑´3｀๑)۶</p>","3 months  ago","https://www.royalroad.com/fiction/chapter/1070089?comment=7614227#comment-7614227"
"1679813699-88","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1070089/chapter-15-money-wasting","Chapter 15 - Money Wasting","","<p>Either you're born a vampire or you're not, sadly you can't buy your way into a cool race (⌐■_■)</p>
<p>Well... not this one, at least (๑&gt;؂•̀๑)</p>","3 months  ago","https://www.royalroad.com/fiction/chapter/1070089?comment=7614415#comment-7614415"
"1679813699-89","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1070089/chapter-15-money-wasting","Chapter 15 - Money Wasting","","<p>It's Duke in this special case, because this is not a nobility rank but actually the Vasperian power ranking, since the highest rank is always the Queen, all other ranks are 'male', for parity.</p>
<p>And being a Duke does mean she is quite very strong (๑&gt;؂•̀๑)</p>","3 months  ago","https://www.royalroad.com/fiction/chapter/1070089?comment=7620023#comment-7620023"
"1679813699-90","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1070089/chapter-15-money-wasting","Chapter 15 - Money Wasting","","<p>Thank you for reading <span style=""font-size: 0.9em""><span style=""font-weight: 400"">(｀• ω •´)ｂ</span></span></p>","3 months  ago","https://www.royalroad.com/fiction/chapter/1070089?comment=7620031#comment-7620031"
"1679813699-91","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1070089/chapter-15-money-wasting","Chapter 15 - Money Wasting","","<p>Great suggestion, thanks! <span style=""font-size: 0.9em""><span style=""font-weight: 400"">(｀• ω •´)ｂ</span></span></p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1070089?comment=7634266#comment-7634266"
"1679813699-92","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1070089/chapter-15-money-wasting","Chapter 15 - Money Wasting","","<p>There's more to the worth of blood than just that or of course things would be different, don't think that the vampires aren't trying really hard to make the good stuff (๑&gt;؂•̀๑)</p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1070089?comment=7646628#comment-7646628"
"1679813699-93","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1070089/chapter-15-money-wasting","Chapter 15 - Money Wasting","","<p>Thanks for reading <span style=""font-size: 0.9em""><span style=""font-weight: 400"">(｀• ω •´)ｂ</span></span></p>
<p><span style=""font-size: 0.9em""><span style=""font-weight: 400"">And she does know that it stays, at the very least a long time if not permanently, remember the first time she used [Summon blood] near her bed in chapter 2? ;)</span></span></p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1070089?comment=7655489#comment-7655489"
"1679813699-94","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1070089/chapter-15-money-wasting","Chapter 15 - Money Wasting","","<p>Robbery isn't exactly all that common in large cities. Most people who can afford to be there are still nobles or somewhat well off, meaning, probably not quite level one or two, what's with slime farms, carrying and all that. When anyone can potentially throw lightning or fire balls, can you really take that much risk often enough for it to be worth it? Also this was in the early morning.</p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1070089?comment=7680044#comment-7680044"
"1679813825-95","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1070538/chapter-16-to-dust","Chapter 16 - To dust","","<p>Thanks for the catch! <span style=""font-size: 0.9em""><span style=""font-weight: 400"">(｀• ω •´)ｂ</span></span></p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1070538?comment=7628738#comment-7628738"
"1679813825-96","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1070538/chapter-16-to-dust","Chapter 16 - To dust","","<p>It's not the clearest thing but if you tally the gold used she did end up buying the scroll __φ(．．)</p>
<blockquote>
<p><span style=""font-weight: 400"">Sofia left the shop 114 gold coins lighter.</span></p>
</blockquote>
<p>5 gold for 5 health potions, 60 for the ring, 30 for the pendant, 20 for the scroll, and a 1 gold discount from paying at the entrance -&gt; 114</p>
<p><span style=""font-size: 0.9em""><span style=""font-weight: 400"">(｀• ω •´)</span></span></p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1070538?comment=7632355#comment-7632355"
"1679813825-97","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1070538/chapter-16-to-dust","Chapter 16 - To dust","","<p>Of course you wouldn't find it, it's in chapter 22... Out in four hours (๑&gt;؂•̀๑)</p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1070538?comment=7632423#comment-7632423"
"1679813825-98","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1070538/chapter-16-to-dust","Chapter 16 - To dust","","<p>Well, that definitely is a possibility (๑&gt;؂•̀๑)</p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1070538?comment=7642888#comment-7642888"
"1679813825-99","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1070538/chapter-16-to-dust","Chapter 16 - To dust","","<p>She can't! For now... (⌐■_■)</p>","2 months  ago","https://www.royalroad.com/fiction/chapter/1070538?comment=7644749#comment-7644749"
